,bathrooms,bedrooms,longitude,latitude,price
20082,1.0,2,-73.9862,40.742,8000
48538,2.0,0,-74.0046,40.7073,4800
35172,1.0,1,-73.9949,40.7419,4637
3996,2.0,3,-74.0089,40.7063,4500
48016,2.0,4,-73.9449,40.6874,3500
23534,4.0,4,-73.9523,40.7912,16000
14264,2.0,3,-73.944,40.7862,3695
4253,1.0,2,-73.9819,40.7299,3695
8487,1.0,3,-73.9865,40.7348,4595
46099,1.0,1,-73.9961,40.7362,3700
15725,1.0,1,-73.9564,40.7459,3725
32361,1.0,1,-74.0059,40.7075,3000
29494,1.0,1,-73.9609,40.7629,2000
1043,1.0,1,-74.0059,40.7331,2495
12124,1.0,1,-73.9535,40.7838,3650
12581,1.0,3,-73.9878,40.7656,4500
48217,1.0,2,-74.0065,40.7081,3166
3606,1.0,1,-73.9123,40.7445,1625
27338,1.0,1,-73.9232,40.8658,1626
23945,1.0,1,-73.9841,40.7675,3000
43504,2.0,3,-73.9702,40.7649,4800
40452,1.0,0,-73.9726,40.6883,1795
47652,1.0,2,-73.969,40.7516,3200
11475,1.0,3,-73.9901,40.7675,3600
26523,2.5,2,-73.9653,40.7579,8295
17476,1.0,1,-73.9917,40.7709,3700
45700,2.0,4,-73.9812,40.7281,5900
39593,2.0,4,-73.9689,40.7548,6495
22291,1.0,1,-73.9993,40.7613,3800
46126,1.0,0,-73.9809,40.7413,2475
43215,1.5,3,-73.9734,40.7488,4750
19672,1.0,0,-73.9809,40.7389,2050
47150,1.0,3,-73.9809,40.7406,4995
6736,1.0,2,-73.9426,40.8379,2000
23366,1.0,1,-73.9785,40.7906,2900
32415,3.5,3,-73.9727,40.7957,12500
24618,1.0,1,-73.9705,40.7893,3700
24004,1.0,2,-73.9897,40.7652,3650
34085,1.0,2,-73.9445,40.7017,2800
26492,2.0,3,-73.9794,40.7279,5495
45510,1.0,0,-73.992,40.7334,2850
45593,1.0,0,-73.9941,40.6986,2250
6962,1.0,1,-73.9631,40.7985,2045
18205,1.0,1,-74.0111,40.7061,3950
5383,1.0,1,-73.9075,40.7736,1850
25258,1.0,2,-73.9992,40.7284,3500
29965,1.0,1,-73.979,40.7807,3450
20625,2.0,2,-73.9687,40.7886,6500
6803,2.0,4,-74.0099,40.7062,5300
15237,1.0,0,-73.9658,40.7606,3095
32207,1.0,0,-74.0047,40.7334,3350
37112,1.0,1,-73.9704,40.7575,2690
32823,1.0,2,-73.9901,40.7487,4200
20188,1.0,2,-73.9677,40.7902,3550
27583,1.0,2,-74.0064,40.7085,2950
2196,1.0,2,-73.9523,40.7783,3000
19215,4.0,4,-73.9828,40.7298,6995
38091,1.0,1,-73.9742,40.7959,3200
43385,1.0,2,-73.9309,40.8544,1900
21232,1.0,2,-73.9407,40.7993,1900
8114,2.0,2,-73.9631,40.7564,4900
24128,1.0,0,-73.993,40.7715,2850
20304,1.0,2,-73.9983,40.7425,2995
33620,1.0,0,-73.9511,40.7833,1925
8341,1.0,1,-73.9998,40.7613,2700
13826,1.0,0,-73.9912,40.7646,1995
4648,1.0,1,-73.986,40.7335,3500
9064,1.0,2,-73.9809,40.7832,3250
8027,1.0,2,-73.9689,40.7978,3495
37398,1.0,3,-73.9669,40.7919,3795
48829,1.0,2,-73.9822,40.7213,3200
11018,1.0,1,-74.0043,40.7346,3395
38257,1.0,1,-73.9734,40.7488,5250
39537,1.0,1,-74.0002,40.761,2850
44649,1.0,0,-73.9547,40.7689,1950
35979,1.0,1,-73.9475,40.7817,2200
30751,1.0,1,-73.9502,40.7728,2150
6865,3.0,3,-73.9727,40.7957,7999
16049,3.0,2,-74.0001,40.741,10000
46223,1.0,1,-73.9987,40.69300000000001,2100
17560,1.0,2,-74.0059,40.7075,2992
10726,1.0,0,-73.9978,40.7612,2600
23077,1.0,2,-73.9587,40.7195,2995
27867,2.0,3,-73.9959,40.7593,5000
22840,1.0,0,-73.9964,40.7441,2450
47176,1.0,0,-73.9781,40.7413,2500
12977,1.0,1,-73.9416,40.8445,1995
49152,1.0,2,-74.0162,40.7056,2720
32017,1.0,1,-73.9497,40.7618,2495
3021,1.0,0,-73.9625,40.7575,2490
37385,1.0,1,-73.9604,40.804,2895
16549,2.0,2,-74.008,40.7321,7100
7304,1.0,2,-73.947,40.766,3041
40666,1.0,1,-73.9513,40.7594,2700
26931,1.0,1,-74.0056,40.7354,2631
33485,2.0,3,-73.9863,40.7664,5800
21644,1.0,1,-74.0068,40.7313,4950
27680,2.0,1,-73.9969,40.742,5640
29322,1.0,2,-73.9648,40.8028,3000
31628,1.0,1,-73.9581,40.7631,2000
19403,1.0,3,-73.9823,40.7411,4700
31368,1.0,1,-73.9827,40.6962,2825
44249,1.0,2,-73.985,40.7273,4900
39924,1.0,2,-73.9994,40.6243,1750
3691,2.0,3,-73.9676,40.7951,4700
48131,2.0,4,-73.9749,40.7482,6200
12979,1.0,2,-73.9789,40.7744,4900
39329,1.0,0,-73.9757,40.7461,2625
10970,2.0,4,-73.9822,40.7318,4900
20912,1.0,2,-73.9968,40.7562,3190
33239,1.0,2,-73.9799,40.7432,3550
14633,1.0,0,-73.9638,40.7634,4800
25284,1.0,1,-73.9895,40.702,5670
25902,1.0,0,-73.9707,40.7527,2125
26805,1.0,3,-73.9705,40.7957,5299
4907,1.0,2,-73.9668,40.8015,3600
45755,1.0,1,-73.9789,40.7491,3100
7781,1.0,0,-73.9504,40.7729,2100
19134,1.0,2,-73.9903,40.7138,3950
28968,1.0,1,-73.9458,40.783,1995
27185,1.0,2,-73.9387,40.8261,1895
7243,1.0,1,-73.9581,40.7631,2400
45500,2.0,4,-74.0099,40.7062,5490
43899,1.0,1,-73.9526,40.7818,2799
19960,1.0,3,-73.9425,40.7487,4200
9700,1.0,0,-73.9547,40.5758,1550
46985,1.0,0,-73.9981,40.7568,2600
28922,1.0,0,-73.9953,40.7553,2970
23814,1.0,2,-73.9849,40.7469,3850
17753,2.0,3,-73.9727,40.7436,4750
15296,2.0,2,-73.958,40.8053,4995
46352,1.0,2,-73.9667,40.7953,3600
357,1.0,1,-73.9216,40.7416,2030
41209,1.0,0,-73.9891,40.7596,1850
14241,1.0,3,-74.0025,40.7416,5895
35792,1.0,3,-74.0016,40.7391,6295
26378,1.0,0,-73.9678,40.7605,2400
35307,1.0,3,-73.9603,40.7695,3300
8973,1.0,3,-73.9915,40.7678,4206
32023,1.0,0,-73.9734,40.7897,3201
13859,1.0,3,-73.9825,40.7377,4795
19740,1.0,1,-73.9866,40.7651,2695
17441,1.0,2,-73.96600000000002,40.8012,3225
38823,1.0,4,-73.9638,40.7999,5000
10375,3.5,3,-73.958,40.7644,17000
37797,1.0,3,-73.9591,40.764,4475
867,2.0,2,-74.0148,40.716,6395
41404,1.0,1,-73.9981,40.7372,3300
38267,1.0,3,-73.9849,40.6831,3500
24027,1.0,0,-73.9869,40.7677,1900
28282,1.0,3,-73.9535,40.7989,3500
39049,2.0,3,-73.9565,40.7802,11000
48453,1.0,1,-73.9808,40.7426,3495
33036,1.0,1,-73.9868,40.7488,3800
42014,1.0,1,-73.9452,40.7766,2209
22006,2.0,2,-73.9429,40.6604,2450
22483,1.0,2,-73.9545,40.772,2800
32509,1.0,1,-73.9564,40.8052,2100
43481,1.0,0,-74.0149,40.708,3323
1455,1.0,2,-73.9558,40.773,2995
40717,1.0,1,-73.9763,40.7878,2800
24148,1.0,0,-73.9571,40.7777,2145
23343,1.0,1,-73.994,40.765,2100
29454,3.0,4,-73.9559,40.7816,22000
44740,1.0,1,-73.9402,40.752,2651
13703,2.0,3,-73.9963,40.7226,6250
45175,2.0,3,-73.9552,40.7766,4375
38867,1.0,2,-73.969,40.7517,3200
10767,0.0,0,-73.944,40.8132,1595
45152,1.0,2,-73.9823,40.7424,3095
6425,1.0,2,-73.8506,40.7212,2200
11872,1.0,1,-73.9239,40.8622,1650
34285,1.0,2,-73.9809,40.7278,3490
14720,1.0,2,-73.956,40.7133,3850
26254,2.0,1,-73.985,40.7807,2950
39409,1.0,1,-74.0048,40.7321,4195
28031,1.0,2,-73.9884,40.7255,3250
19477,1.0,1,-73.94800000000002,40.7731,2750
45792,1.0,1,-74.0055,40.7111,3750
46178,1.0,0,-73.9742,40.7517,1850
33902,1.0,0,-73.9476,40.7773,1675
5126,1.0,0,-73.9808,40.7426,2450
6158,1.0,1,-73.979,40.741,2795
19426,1.0,1,-73.9941,40.7252,3450
18874,1.0,1,-73.9794,40.7856,3100
46198,1.0,0,-74.0036,40.7399,2354
35081,1.0,1,-73.9846,40.7471,2800
464,1.0,2,-73.9915,40.7678,3175
25700,3.0,3,-73.9905,40.7753,11000
15622,1.0,2,-73.9503,40.7845,4050
27383,1.0,3,-73.9924,40.7598,3800
6464,1.0,1,-74.0002,40.761,2950
35057,1.0,2,-73.9475,40.6756,1995
37725,2.0,3,-73.95100000000002,40.8029,3500
4335,1.0,2,-74.0054,40.7448,3438
23954,1.0,1,-73.9798,40.7363,2500
39820,1.0,3,-73.9905,40.7643,4495
41155,1.0,2,-73.908,40.7002,1850
32132,1.0,3,-74.0149,40.708,3750
21804,1.0,2,-73.9111,40.7057,2100
21190,1.0,2,-73.9604,40.7989,2300
16885,1.0,2,-73.9972,40.7192,3400
17242,2.0,1,-74.008,40.7321,6325
16248,4.5,4,-73.953,40.7723,28000
35565,1.0,2,-73.9732,40.6931,2500
5604,1.0,1,-73.9187,40.7618,2050
39882,1.0,2,-73.9779,40.7466,3200
7038,1.0,1,-73.9886,40.7253,3000
28181,1.0,3,-73.9524,40.6652,2900
17450,1.0,1,-74.0002,40.761,3100
40881,1.0,0,-73.9896,40.7341,3650
36798,1.0,1,-73.9529,40.781,2400
2300,1.0,0,-73.9926,40.7544,2375
33680,1.0,1,-73.9816,40.7396,3095
13480,1.0,2,-73.98100000000002,40.7716,6295
47294,1.0,1,-73.9949,40.7419,4580
17092,2.0,3,-73.9663,40.7541,5500
26112,1.0,2,-74.00399999999998,40.7229,3722
17491,1.0,0,-74.0028,40.7325,2700
31229,1.0,1,-73.8123,40.7252,1840
23212,1.0,1,-73.9784,40.7843,2750
19225,1.0,2,-73.9466,40.6809,2475
45714,2.0,3,-73.9962,40.7593,5000
33677,1.0,2,-73.9497,40.7618,2495
17185,1.0,1,-73.9859,40.7661,2850
39146,0.0,0,-73.9566,40.7704,2595
30739,1.0,3,-73.9536,40.6471,2200
10303,1.0,2,-73.9789,40.7491,2990
5319,1.0,2,-73.9996,40.7405,3300
30348,1.0,0,-73.9832,40.738,2395
36097,2.0,3,-73.9476,40.7652,3900
40023,1.0,1,-73.9822,40.7406,3395
6311,1.0,3,-74.0071,40.7076,3995
5537,1.0,3,-73.961,40.6455,2800
17792,1.0,1,-73.9458,40.7768,2350
30898,1.0,0,-73.9896,40.7341,3725
24986,1.0,1,-73.9758,40.7874,2590
48208,1.0,2,-73.9739,40.7479,3050
42785,1.0,1,-73.907,40.6866,1675
5633,1.0,2,-73.9477,40.7728,2800
1098,1.0,2,-73.9844,40.7453,3000
46152,1.0,0,-73.9901,40.7601,2150
1593,1.0,3,-73.9596,40.7699,4750
29972,1.0,0,-73.9982,40.7568,2492
31346,1.0,0,-74.0006,40.7382,2475
7706,2.0,3,-74.0014,40.7419,6200
34251,2.0,3,-73.968,40.7926,4800
34533,1.0,3,-73.9578,40.8198,2950
46291,1.0,0,-74.0024,40.726,2295
27156,1.0,0,-74.0044,40.7268,2550
15275,1.0,2,-73.9467,40.8292,2000
9654,1.0,0,-73.9982,40.7568,2400
25202,1.0,1,-74.0105,40.7055,3350
23336,1.0,1,-73.9648,40.7572,3000
2306,1.0,1,-73.8439,40.7164,2700
17021,1.0,1,-73.9459,40.7769,2100
28285,1.0,0,-73.9172,40.8699,1500
36386,1.0,2,-73.9961,40.7191,4250
15299,1.0,2,-73.9461,40.7239,2650
24991,1.0,1,-73.9676,40.7951,2648
16795,1.0,2,-74.0148,40.7182,3200
45381,2.0,2,-73.9678,40.7902,4695
39876,1.0,2,-73.9761,40.7489,3350
3854,1.0,0,-74.0001,40.7294,2250
28110,2.0,2,-73.9428,40.8456,2475
31939,1.0,2,-73.9656,40.8002,3600
7979,1.0,2,-73.9976,40.7545,3190
20158,3.0,6,-73.9604,40.7993,8000
18410,1.0,2,-73.985,40.7665,3300
17513,1.0,2,-73.9772,40.7412,3200
435,1.0,1,-73.9532,40.7105,2400
11138,1.0,1,-73.9751,40.7894,2300
42321,1.0,3,-73.9892,40.7225,4500
28517,1.0,2,-73.9678,40.7902,3687
5157,2.0,2,-74.0014,40.7481,6895
14833,2.5,2,-73.9596,40.7634,8995
38082,1.0,1,-73.9626,40.7617,2350
19416,1.0,3,-73.9442,40.8139,2500
40402,1.0,1,-73.9607,40.7675,3600
21069,1.0,1,-74.0105,40.7073,3100
31252,2.0,2,-73.975,40.7333,4947
4820,1.0,1,-73.987,40.7604,3295
30575,1.0,2,-74.0025,40.7315,3700
5957,2.0,3,-73.985,40.7644,4850
48101,1.0,0,-74.0137,40.7094,2550
6769,1.0,2,-73.9885,40.7656,3450
34978,2.0,2,-73.9636,40.7661,11000
30084,1.0,1,-73.9939,40.6988,2650
31330,1.0,0,-73.9789,40.7425,2375
29144,1.0,3,-73.9513,40.7804,4750
3130,1.0,1,-73.8921,40.7701,2000
9149,1.0,2,-73.9792,40.7431,3495
25241,1.0,3,-74.0011,40.7265,3961
37092,1.0,0,-73.99600000000002,40.7197,2000
1581,2.0,2,-74.0081,40.7074,5795
14593,1.0,1,-73.9994,40.7606,3990
4576,1.0,2,-73.98100000000002,40.7547,2595
31664,1.0,3,-73.9834,40.7243,5000
8437,1.0,1,-73.944,40.8332,1500
20327,1.0,1,-73.9597,40.7679,3725
34590,1.0,2,-73.9773,40.7463,2900
17629,1.0,1,-73.9471,40.7815,2100
24775,2.0,3,-73.9999,40.7424,4950
3072,1.5,3,-73.9958,40.753,4975
27194,1.0,1,-73.9946,40.7233,3495
24124,1.0,1,-73.9848,40.7384,3400
1191,1.0,0,-73.9647,40.7571,2500
19864,2.0,2,-73.9462,40.7777,4995
46923,1.0,1,-73.9566,40.7704,3895
30405,1.0,0,-73.956,40.7472,2570
38728,2.0,2,-73.9769,40.7628,4200
17371,1.0,2,-73.9404,40.844,1900
33530,2.0,2,-73.983,40.6969,3775
15519,2.0,3,-73.9482,40.7782,4200
44629,1.0,1,-73.9848,40.7635,2975
32826,1.0,2,-73.9525,40.6862,2399
4270,1.0,1,-73.9625,40.7621,2325
4038,1.0,2,-73.9982,40.7568,2998
26379,2.0,3,-73.997,40.7386,6495
38470,1.0,0,-74.0066,40.7084,2400
22600,1.0,0,-73.9883,40.7777,2920
36511,1.0,2,-73.9977,40.7325,5495
39460,1.0,1,-74.0076,40.7074,4595
33968,2.0,2,-73.9949,40.7419,4800
21453,1.0,0,-74.0047,40.7334,3950
33128,1.0,0,-73.9703,40.751,3850
24788,1.0,1,-73.9805,40.7824,5355
40613,1.0,3,-73.9242,40.8099,2400
44981,1.0,2,-73.979,40.7285,2900
1155,1.0,0,-73.9172,40.8699,1500
42794,1.0,3,-73.9807,40.7248,4350
22702,1.0,2,-73.9564,40.7152,2495
24133,1.0,1,-73.9832,40.7277,2599
33367,1.0,1,-73.954,40.7769,2850
8549,1.0,1,-73.965,40.7573,2300
19201,2.0,4,-73.9749,40.7482,7000
30485,1.0,2,-73.9526,40.8122,1995
10003,1.0,2,-73.8789,40.7113,2000
39502,1.0,3,-73.9624,40.6448,3450
3668,1.0,0,-73.9864,40.73,3000
12404,1.0,3,-73.946,40.681,2890
29479,1.0,1,-73.9594,40.6369,2050
35237,2.0,2,-73.9528,40.7759,5568
12228,1.0,2,-73.9883,40.7322,3600
31562,1.0,1,-73.9672,40.694,2200
1612,1.0,2,-73.9754,40.7444,3250
35123,1.0,1,-73.9049,40.8585,1400
33969,2.0,1,-74.0059,40.7075,4830
2695,1.0,1,-73.9626,40.7617,2450
3409,1.0,1,-74.0025,40.7315,3150
18973,1.0,2,-73.9705,40.7893,3300
21947,1.0,1,-73.9766,40.7472,2500
25199,1.0,0,-73.9749,40.6969,1700
18323,1.0,1,-73.9514,40.7792,2400
40116,1.0,0,-74.0161,40.7053,2500
38324,1.0,2,-73.9668,40.6905,3000
21316,1.0,3,-73.9891,40.6677,3550
7991,1.0,2,-73.9812,40.7449,3400
40556,2.0,5,-74.0076,40.7151,9995
39695,2.0,2,-73.99,40.7746,5500
10531,1.0,1,-74.0042,40.7163,3195
25949,1.0,1,-73.9782,40.7749,2775
22195,1.0,1,-73.9886,40.7751,3300
28377,1.0,1,-73.9922,40.7673,3325
43679,1.0,1,-74.0079,40.7337,3795
28324,1.0,1,-73.9581,40.7631,2100
1022,1.0,3,-73.9578,40.8198,2950
338,1.0,1,-73.9504,40.7802,1925
14868,1.0,1,-73.9288,40.7404,2850
14292,2.0,4,-73.9765,40.7489,6195
17028,1.0,1,-73.9936,40.7616,2975
48953,2.0,3,-73.9929,40.7389,4900
26258,1.0,2,-73.9437,40.8254,3250
27101,2.0,2,-73.9822,40.7406,5000
47255,1.0,1,-74.0026,40.7473,4000
16437,1.0,0,-73.9565,40.7699,2849
41843,1.0,1,-73.9834,40.7833,2350
44886,1.0,0,-73.9864,40.73,2725
32362,1.0,2,-73.9839,40.7316,3250
26376,1.0,2,-73.9245,40.6781,1820
11846,1.0,0,-73.9578,40.8198,1725
13126,1.0,2,-74.0003,40.7301,3700
15029,1.0,3,-73.9392,40.8433,2500
14839,1.0,3,-73.9535,40.7775,3300
36832,1.5,3,-73.9513,40.7804,4595
26198,1.0,1,-73.9923,40.66,1950
33525,1.0,1,-73.9982,40.7568,3133
24202,1.0,3,-73.9542,40.775,3700
28812,1.0,1,-73.9756,40.7303,3479
29943,1.0,2,-73.9749,40.6874,3300
7275,1.0,1,-73.9863,40.7349,4250
26286,2.0,2,-73.9477,40.8281,3000
4838,1.0,2,-73.9787,40.7272,2400
25997,1.0,1,-74.0072,40.7067,2795
2913,1.0,2,-73.9862,40.7514,3300
29638,1.0,1,-73.8618,40.6935,1700
21335,1.0,0,-73.9727,40.7436,2889
42088,2.0,2,-73.9592,40.7762,8500
48993,1.0,1,-73.976,40.7463,2400
21364,2.0,3,-73.9982,40.7568,4470
28742,1.0,1,-73.9837,40.7783,3305
31792,1.0,0,-73.9186,40.8665,1400
32544,1.0,1,-73.9915,40.7678,3430
27623,2.0,3,-74.0054,40.7448,5600
43715,2.0,3,-73.9957,40.7427,5300
29139,1.0,1,-73.9594,40.7681,2650
23355,1.0,2,-73.9973,40.7565,3490
38159,1.0,2,-73.9901,40.7601,3200
48325,1.0,2,-73.9603,40.7695,3400
26236,1.0,0,-73.9735,40.7469,3300
45853,1.0,0,-73.9927,40.7301,3195
19568,1.0,3,-73.9947,40.6822,4100
37836,2.0,4,-73.9548,40.7804,5350
4679,1.0,3,-73.9871,40.7298,4600
23489,1.0,1,-73.9529,40.8169,1825
2693,1.0,3,-73.9875,40.7743,3400
42369,1.0,2,-73.8925,40.7442,2499
20170,2.0,4,-73.96340000000002,40.7582,5500
22643,1.0,1,-74.0059,40.7128,1800
43420,1.0,2,-73.9802,40.7264,3400
16223,1.0,2,-73.9821,40.7317,3450
13807,1.0,3,-73.9534,40.7822,3900
40560,1.0,0,-73.986,40.7609,4000
40828,1.0,1,-73.9849,40.7628,2895
42741,3.0,3,-73.97710000000002,40.7829,8995
8865,1.0,0,-73.9286,40.7388,1700
46738,1.0,3,-73.9651,40.8024,4000
46836,1.0,4,-73.958,40.7182,4800
3644,1.0,1,-73.9738,40.7473,3000
3931,1.0,1,-73.9947,40.6925,3995
36221,1.0,0,-73.987,40.7261,3795
13789,1.0,1,-74.018,40.7066,3500
31000,1.0,1,-73.9756,40.7826,3650
140,2.0,3,-73.9527,40.6896,3462
41207,1.0,2,-73.9799,40.7662,4800
32964,1.0,3,-74.0103,40.7068,4360
21060,1.0,0,-73.9506,40.7716,2750
48907,2.0,1,-73.9897,40.7035,4130
8651,2.0,2,-74.0162,40.7166,8250
30979,1.0,2,-73.9677,40.7902,3950
47350,1.0,1,-74.0008,40.7476,2999
24770,1.0,0,-73.9491,40.6828,1900
10380,1.0,2,-73.9523,40.7693,2600
3365,1.0,0,-73.9482,40.7782,2400
404,1.0,3,-73.9421,40.7864,2975
2732,1.0,1,-73.9476,40.7797,2850
5302,1.0,1,-73.9657,40.6895,2150
30592,1.0,3,-74.0151,40.7025,4285
8940,1.0,1,-73.9268,40.8618,1400
14560,1.0,2,-73.9762,40.7455,3700
28950,1.0,1,-73.9618,40.6568,1770
39660,2.0,3,-73.9478,40.7801,5200
26646,1.0,3,-73.9486,40.7797,3950
20918,2.0,4,-73.9134,40.7805,4100
34314,1.0,0,-73.9754,40.746,2195
42765,1.0,1,-73.9574,40.7673,2950
11646,1.0,2,-73.9826,40.7228,3895
1749,1.0,0,-73.9649,40.7565,2350
24050,1.0,1,-73.9764,40.7857,2300
42426,1.0,1,-73.9982,40.7568,3595
9985,1.0,1,-73.9974,40.7199,2495
10229,1.0,0,-73.9991,40.7335,2283
33878,1.0,1,-73.9826,40.6733,2400
30542,1.0,1,-74.0042,40.6406,1400
14507,1.0,1,-73.9964,40.7562,4340
3158,2.5,4,-73.9533,40.768,6600
15869,1.0,1,-73.9676,40.7951,4195
14115,1.0,2,-73.9617,40.7096,2699
32561,2.0,2,-73.9465,40.7763,3800
236,2.0,2,-74.0055,40.7111,6500
22453,0.0,1,-73.994,40.756,2250
7805,1.0,1,-74.0015,40.7367,3625
41494,1.0,1,-74.0057,40.7356,4295
34438,1.0,0,-73.9519,40.776,1975
46074,1.0,2,-73.9705,40.7892,3515
29945,1.0,2,-73.9951,40.712,2295
40550,1.0,1,-73.9717,40.7564,2300
12891,1.0,1,-73.9891,40.7239,2175
42379,1.0,3,-73.9666,40.7555,5000
34450,1.0,2,-74.0162,40.7056,3600
35383,1.0,3,-73.9657,40.8031,4200
25629,1.0,0,-73.987,40.7604,2895
5638,1.0,2,-73.9891,40.7198,3799
2047,1.0,0,-73.9883,40.7785,2820
29343,1.0,1,-73.9909,40.7448,4791
12930,2.5,2,-74.0086,40.7121,9600
28127,1.0,1,-73.9842,40.6968,2954
25511,1.0,3,-73.9739,40.7375,4190
30318,1.0,3,-73.979,40.7369,3400
15047,1.0,0,-73.9427,40.8077,1585
16664,1.0,0,-74.0072,40.7067,2525
20849,2.0,4,-73.9779,40.7413,5900
34509,1.0,1,-73.9026,40.7488,1700
3015,1.0,2,-73.9106,40.7054,1699
33246,1.0,2,-73.9838,40.7587,3600
31337,1.0,1,-73.9396,40.8448,1775
46563,2.0,3,-73.9897,40.7652,4495
19906,1.0,0,-73.9999,40.7351,2650
35801,2.0,5,-73.9598,40.7994,6500
6194,1.0,0,-73.9657,40.756,2200
26039,1.0,0,-73.9535,40.7838,2450
9458,2.5,2,-73.9596,40.7634,8650
2529,1.0,0,-73.999,40.761,2650
6587,2.0,3,-73.9862,40.7514,5500
13870,1.0,1,-73.9638,40.7653,2175
9517,1.0,3,-73.9812,40.735,3300
7239,1.0,1,-73.9835,40.7421,3395
26284,1.0,1,-74.018,40.7067,2325
32257,1.0,1,-74.0059,40.7075,3095
3707,1.0,3,-74.0059,40.7075,4482
44773,1.0,1,-73.993,40.6984,2395
46450,1.0,2,-73.9865,40.7338,3650
13572,1.0,1,-73.98899999999998,40.7595,2600
32710,1.0,3,-73.9515,40.8252,2500
33314,1.0,0,-73.9737,40.7465,1850
34693,1.0,2,-74.0046,40.7073,3000
22645,1.0,0,-73.969,40.7516,2350
11930,1.0,1,-73.9524,40.7817,2325
27534,1.0,2,-73.9366,40.6672,2375
42542,1.0,2,-73.9765,40.7489,2997
30222,1.0,2,-73.944,40.8383,2400
20387,1.0,2,-73.977,40.7855,3599
20628,1.0,0,-74.0019,40.732,2675
16791,2.0,3,-73.955,40.7765,5500
26940,1.0,1,-73.9445,40.7771,2850
46667,2.0,2,-73.9618,40.7617,2895
10631,1.0,2,-73.9563,40.7681,3995
38339,1.0,2,-74.0046,40.7073,3000
32526,1.0,2,-73.9769,40.7291,4161
29545,1.0,0,-73.9544,40.7681,1875
27119,2.0,2,-73.9897,40.7745,7895
7379,1.0,1,-74.0074,40.6084,1400
34130,1.0,2,-73.9933,40.7651,2688
47897,1.0,0,-73.9602,40.7615,1900
46497,1.0,1,-73.9882,40.6661,2100
34375,1.0,1,-74.0051,40.7304,3995
19238,1.0,1,-73.9452,40.7766,2150
13646,1.0,1,-73.9854,40.7467,4000
22003,1.0,1,-73.986,40.6927,3285
45253,1.0,2,-73.9867,40.7686,3750
43054,1.0,3,-73.965,40.8029,4000
21610,2.0,3,-74.0057,40.7084,6095
1986,1.0,1,-73.9989,40.7611,5123
37465,1.0,1,-73.965,40.8033,3000
37072,1.0,2,-73.9867,40.7471,4200
13217,1.0,2,-73.9551,40.7685,2725
24254,1.0,1,-73.9529,40.7671,2650
30368,1.0,2,-73.9517,40.725,2700
17881,1.0,2,-73.9411,40.8344,1895
48780,1.0,3,-74.0016,40.737,5295
47172,2.0,3,-74.0014,40.7419,6000
18299,1.0,1,-73.947,40.7774,2600
33607,2.5,3,-73.9805,40.7824,14942
7920,1.0,0,-73.9401,40.7515,2050
16165,1.0,3,-73.9668,40.8015,4600
17233,1.0,1,-73.9741,40.7447,2595
14976,1.0,0,-73.9808,40.7411,2299
15400,2.0,3,-73.9594,40.8147,4000
31218,1.0,1,-74.0003,40.73,2700
9705,1.0,1,-73.988,40.7784,2905
25809,1.0,0,-73.9722,40.6368,2200
14312,1.0,1,-73.9314,40.8486,1700
45809,1.0,0,-74.0122,40.7074,2960
37700,1.0,2,-73.9525,40.6865,2400
39183,1.0,2,-73.9466,40.7803,2595
28253,1.0,0,-73.9919,40.7448,4195
10721,2.0,2,-73.9726,40.7518,5040
38453,1.0,1,-73.9956,40.7353,3200
33412,1.0,1,-74.0086,40.7121,3995
40365,1.0,0,-73.9891,40.7644,2500
315,1.0,0,-73.9461,40.779,2100
16917,1.0,1,-73.9865,40.7348,4950
40470,1.0,1,-73.9861,40.7721,4500
1741,1.0,1,-73.9567,40.7696,2800
41686,1.0,0,-74.0065,40.7081,3195
4342,1.0,1,-73.9518,40.7802,2300
20233,1.0,2,-73.9909,40.7144,3400
40060,1.0,0,-73.9978,40.7612,2550
2665,1.0,2,-73.9751,40.7329,4265
28737,1.0,1,-73.9826,40.7658,2899
3751,1.0,0,-74.0109,40.7035,2800
32701,1.0,1,-74.0147,40.7183,4475
5061,1.0,2,-73.9782,40.7426,3715
34558,1.0,3,-73.95100000000002,40.7823,3695
15565,2.0,3,-73.976,40.7476,5695
28554,2.0,2,-73.9638,40.7634,6000
25524,3.0,4,-73.98,40.7854,10000
22714,1.0,2,-73.9917,40.6893,3500
40585,1.0,2,-73.9061,40.8787,2200
1493,2.0,4,-73.9845,40.7454,5945
29001,1.5,1,-73.9762,40.7933,3395
7271,1.0,1,-73.9528,40.776,3425
25464,1.0,2,-73.9306,40.7963,1850
5133,2.0,2,-73.8638,40.7327,3112
8483,2.0,3,-74.0001,40.7344,6300
21740,1.0,1,-73.9902,40.7342,5705
13140,1.0,0,-74.0077,40.7065,3407
802,1.0,2,-73.9405,40.8004,2200
8018,1.0,1,-73.9174,40.8696,1750
19483,1.0,1,-73.9604,40.6822,2325
46326,1.0,2,-74.003,40.7288,2875
27590,1.0,3,-73.942,40.8161,2700
42508,1.0,1,-73.985,40.7196,2675
48379,1.0,0,-73.9509,40.7735,2108
24602,1.0,3,-73.9519,40.7832,3725
17334,1.0,1,-73.9916,40.7665,3375
39202,1.0,0,-73.9886,40.7656,2900
24446,1.0,2,-73.9413,40.8439,1900
280,2.0,2,-73.9552,40.8071,3850
21754,1.0,3,-73.9277,40.8671,2750
4464,1.0,1,-74.0162,40.7056,3495
